ID,Name,BCDCCollection,BossDBURI,Description,ArchiveURL,Creator,DateCreated,ChannelType,DataType,Public,Contributors,License
s05_l4_bin2_080nm_1_,s05_l4_bin2_080nm_1_,ABC196,bossdb://lee2022/s05_l4_bin2_080nm_1_/s05_l4_bin2_080nm_1_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/9q5a2podd4qsqnje,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
s05_l4_bin2_080nm_2_,s05_l4_bin2_080nm_2_,ABC197,bossdb://lee2022/s05_l4_bin2_080nm_2_/s05_l4_bin2_080nm_2_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/9q5a2podd4qsqnje,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
s05_l4_bin2_080nm_3_,s05_l4_bin2_080nm_3_,ABC198,bossdb://lee2022/s05_l4_bin2_080nm_3_/s05_l4_bin2_080nm_3_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/9q5a2podd4qsqnje,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2C_100nm_tile1_,C2C_100nm_tile1_,ABC199,bossdb://lee2022/C2C_100nm_tile1_/C2C_100nm_tile1_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D6,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2C_100nm_tile1_1_,C2C_100nm_tile1_1_,ABC200,bossdb://lee2022/C2C_100nm_tile1_1_/C2C_100nm_tile1_1_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D7,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2C_100nm_tile1_2_,C2C_100nm_tile1_2_,ABC201,bossdb://lee2022/C2C_100nm_tile1_2_/C2C_100nm_tile1_2_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D8,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2C_100nm_tile1_3_,C2C_100nm_tile1_3_,ABC202,bossdb://lee2022/C2C_100nm_tile1_3_/C2C_100nm_tile1_3_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D9,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2C_100nm_tile1_4_,C2C_100nm_tile1_4_,ABC203,bossdb://lee2022/C2C_100nm_tile1_4_/C2C_100nm_tile1_4_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D10,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2C_100nm_tile2_,C2C_100nm_tile2_,ABC204,bossdb://lee2022/C2C_100nm_tile2_/C2C_100nm_tile2_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D11,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2C_100nm_tile2_1_,C2C_100nm_tile2_1_,ABC205,bossdb://lee2022/C2C_100nm_tile2_1_/C2C_100nm_tile2_1_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D12,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2C_100nm_tile2_2_,C2C_100nm_tile2_2_,ABC206,bossdb://lee2022/C2C_100nm_tile2_2_/C2C_100nm_tile2_2_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D13,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2C_100nm_tile2_3_,C2C_100nm_tile2_3_,ABC207,bossdb://lee2022/C2C_100nm_tile2_3_/C2C_100nm_tile2_3_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D14,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2C_100nm_tile2_4_,C2C_100nm_tile2_4_,ABC208,bossdb://lee2022/C2C_100nm_tile2_4_/C2C_100nm_tile2_4_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D15,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2C_100nm_tile3_,C2C_100nm_tile3_,ABC209,bossdb://lee2022/C2C_100nm_tile3_/C2C_100nm_tile3_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D16,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2C_100nm_tile3_1_,C2C_100nm_tile3_1_,ABC210,bossdb://lee2022/C2C_100nm_tile3_1_/C2C_100nm_tile3_1_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D17,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2C_100nm_tile3_2_,C2C_100nm_tile3_2_,ABC211,bossdb://lee2022/C2C_100nm_tile3_2_/C2C_100nm_tile3_2_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D18,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2C_100nm_tile3_3_,C2C_100nm_tile3_3_,ABC212,bossdb://lee2022/C2C_100nm_tile3_3_/C2C_100nm_tile3_3_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D19,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2C_100nm_tile3_4_,C2C_100nm_tile3_4_,ABC213,bossdb://lee2022/C2C_100nm_tile3_4_/C2C_100nm_tile3_4_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D20,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2C_ovw_150nm_sz1p1_,C2C_ovw_150nm_sz1p1_,ABC214,bossdb://lee2022/C2C_ovw_150nm_sz1p1_/C2C_ovw_150nm_sz1p1_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D21,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2C_ovw_150nm_sz1p1_1_,C2C_ovw_150nm_sz1p1_1_,ABC215,bossdb://lee2022/C2C_ovw_150nm_sz1p1_1_/C2C_ovw_150nm_sz1p1_1_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D22,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2C_ovw_150nm_sz1p4_,C2C_ovw_150nm_sz1p4_,ABC216,bossdb://lee2022/C2C_ovw_150nm_sz1p4_/C2C_ovw_150nm_sz1p4_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D23,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2C_ovw_150nm_sz1p4_1_,C2C_ovw_150nm_sz1p4_1_,ABC217,bossdb://lee2022/C2C_ovw_150nm_sz1p4_1_/C2C_ovw_150nm_sz1p4_1_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D24,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_060nm_tile1_,C2D_060nm_tile1_,ABC218,bossdb://lee2022/C2D_060nm_tile1_/C2D_060nm_tile1_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D25,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_060nm_tile1_1_,C2D_060nm_tile1_1_,ABC219,bossdb://lee2022/C2D_060nm_tile1_1_/C2D_060nm_tile1_1_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D26,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_060nm_tile1_2_,C2D_060nm_tile1_2_,ABC220,bossdb://lee2022/C2D_060nm_tile1_2_/C2D_060nm_tile1_2_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D27,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_060nm_tile1_3_,C2D_060nm_tile1_3_,ABC221,bossdb://lee2022/C2D_060nm_tile1_3_/C2D_060nm_tile1_3_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D28,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_060nm_tile1_4_,C2D_060nm_tile1_4_,ABC222,bossdb://lee2022/C2D_060nm_tile1_4_/C2D_060nm_tile1_4_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D29,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile1_,C2D_100nm_tile1_,ABC223,bossdb://lee2022/C2D_100nm_tile1_/C2D_100nm_tile1_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D30,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile1_1_,C2D_100nm_tile1_1_,ABC224,bossdb://lee2022/C2D_100nm_tile1_1_/C2D_100nm_tile1_1_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D31,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile1_2_,C2D_100nm_tile1_2_,ABC225,bossdb://lee2022/C2D_100nm_tile1_2_/C2D_100nm_tile1_2_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D32,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile1_3_,C2D_100nm_tile1_3_,ABC226,bossdb://lee2022/C2D_100nm_tile1_3_/C2D_100nm_tile1_3_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D33,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile1_4_,C2D_100nm_tile1_4_,ABC227,bossdb://lee2022/C2D_100nm_tile1_4_/C2D_100nm_tile1_4_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D34,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile2_,C2D_100nm_tile2_,ABC228,bossdb://lee2022/C2D_100nm_tile2_/C2D_100nm_tile2_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D35,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile2_1_,C2D_100nm_tile2_1_,ABC229,bossdb://lee2022/C2D_100nm_tile2_1_/C2D_100nm_tile2_1_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D36,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile2_2_,C2D_100nm_tile2_2_,ABC230,bossdb://lee2022/C2D_100nm_tile2_2_/C2D_100nm_tile2_2_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D37,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile2_3_,C2D_100nm_tile2_3_,ABC231,bossdb://lee2022/C2D_100nm_tile2_3_/C2D_100nm_tile2_3_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D38,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile2_4_,C2D_100nm_tile2_4_,ABC232,bossdb://lee2022/C2D_100nm_tile2_4_/C2D_100nm_tile2_4_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D39,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile3_,C2D_100nm_tile3_,ABC233,bossdb://lee2022/C2D_100nm_tile3_/C2D_100nm_tile3_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D40,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile3_1_,C2D_100nm_tile3_1_,ABC234,bossdb://lee2022/C2D_100nm_tile3_1_/C2D_100nm_tile3_1_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D41,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile3_2_,C2D_100nm_tile3_2_,ABC235,bossdb://lee2022/C2D_100nm_tile3_2_/C2D_100nm_tile3_2_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D42,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile3_3_,C2D_100nm_tile3_3_,ABC236,bossdb://lee2022/C2D_100nm_tile3_3_/C2D_100nm_tile3_3_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D43,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile3_4_,C2D_100nm_tile3_4_,ABC237,bossdb://lee2022/C2D_100nm_tile3_4_/C2D_100nm_tile3_4_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D44,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile4_,C2D_100nm_tile4_,ABC238,bossdb://lee2022/C2D_100nm_tile4_/C2D_100nm_tile4_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D45,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile4_1_,C2D_100nm_tile4_1_,ABC239,bossdb://lee2022/C2D_100nm_tile4_1_/C2D_100nm_tile4_1_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D46,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile4_2_,C2D_100nm_tile4_2_,ABC240,bossdb://lee2022/C2D_100nm_tile4_2_/C2D_100nm_tile4_2_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D47,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile4_3_,C2D_100nm_tile4_3_,ABC241,bossdb://lee2022/C2D_100nm_tile4_3_/C2D_100nm_tile4_3_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D48,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_ovw_160nm_sz1_,C2D_ovw_160nm_sz1_,ABC242,bossdb://lee2022/C2D_ovw_160nm_sz1_/C2D_ovw_160nm_sz1_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D49,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_ovw_160nm_sz1_1_,C2D_ovw_160nm_sz1_1_,ABC243,bossdb://lee2022/C2D_ovw_160nm_sz1_1_/C2D_ovw_160nm_sz1_1_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D50,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
pfinAaron,pfinAaron,ABC244,bossdb://lee2022/pfinAaron/pfinAaron/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D51,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
pfinAaron_090nm_,pfinAaron_090nm_,ABC245,bossdb://lee2022/pfinAaron_090nm_/pfinAaron_090nm_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D52,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
pfinAaron_090nm_1_,pfinAaron_090nm_1_,ABC246,bossdb://lee2022/pfinAaron_090nm_1_/pfinAaron_090nm_1_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D53,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
pfinAaron_090nm_2_,pfinAaron_090nm_2_,ABC247,bossdb://lee2022/pfinAaron_090nm_2_/pfinAaron_090nm_2_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D54,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
pfinAaron_090nm_3_,pfinAaron_090nm_3_,ABC248,bossdb://lee2022/pfinAaron_090nm_3_/pfinAaron_090nm_3_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D55,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
pfinAaron_090nm_4_,pfinAaron_090nm_4_,ABC249,bossdb://lee2022/pfinAaron_090nm_4_/pfinAaron_090nm_4_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D56,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
s21_WM_100nm_,s21_WM_100nm_,ABC250,bossdb://lee2022/s21_WM_100nm_/s21_WM_100nm_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D57,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
s21_WM_100nm_1_,s21_WM_100nm_1_,ABC251,bossdb://lee2022/s21_WM_100nm_1_/s21_WM_100nm_1_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D58,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
s21_WM_100nm_2_,s21_WM_100nm_2_,ABC252,bossdb://lee2022/s21_WM_100nm_2_/s21_WM_100nm_2_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D59,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
s21_WM_100nm_3_,s21_WM_100nm_3_,ABC253,bossdb://lee2022/s21_WM_100nm_3_/s21_WM_100nm_3_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D60,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
s21_WM_100nm_4_,s21_WM_100nm_4_,ABC254,bossdb://lee2022/s21_WM_100nm_4_/s21_WM_100nm_4_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D61,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
s21_fov4_hd_030nm_1_,s21_fov4_hd_030nm_1_,ABC255,bossdb://lee2022/s21_fov4_hd_030nm_1_/s21_fov4_hd_030nm_1_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D62,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
s21_fov4_hd_030nm_2_,s21_fov4_hd_030nm_2_,ABC256,bossdb://lee2022/s21_fov4_hd_030nm_2_/s21_fov4_hd_030nm_2_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D63,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
s21_fov4_hd_030nm_3_,s21_fov4_hd_030nm_3_,ABC257,bossdb://lee2022/s21_fov4_hd_030nm_3_/s21_fov4_hd_030nm_3_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D64,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
s21_fov4_hd_030nm_4_,s21_fov4_hd_030nm_4_,ABC258,bossdb://lee2022/s21_fov4_hd_030nm_4_/s21_fov4_hd_030nm_4_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D65,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
s21_l56_030nm_,s21_l56_030nm_,ABC259,bossdb://lee2022/s21_l56_030nm_/s21_l56_030nm_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D66,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
s21_l56_030nm_1_,s21_l56_030nm_1_,ABC260,bossdb://lee2022/s21_l56_030nm_1_/s21_l56_030nm_1_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D67,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
s21_l56_030nm_2_,s21_l56_030nm_2_,ABC261,bossdb://lee2022/s21_l56_030nm_2_/s21_l56_030nm_2_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D68,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
s21_l56_030nm_3_,s21_l56_030nm_3_,ABC262,bossdb://lee2022/s21_l56_030nm_3_/s21_l56_030nm_3_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D69,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
s21_l56_030nm_4_,s21_l56_030nm_4_,ABC263,bossdb://lee2022/s21_l56_030nm_4_/s21_l56_030nm_4_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D70,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
s21_l56_100nm_1_,s21_l56_100nm_1_,ABC264,bossdb://lee2022/s21_l56_100nm_1_/s21_l56_100nm_1_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D71,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
s21_l56_100nm_2_,s21_l56_100nm_2_,ABC265,bossdb://lee2022/s21_l56_100nm_2_/s21_l56_100nm_2_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D72,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
s21_l56_100nm_3_,s21_l56_100nm_3_,ABC266,bossdb://lee2022/s21_l56_100nm_3_/s21_l56_100nm_3_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D73,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
s21_l56_100nm_4_,s21_l56_100nm_4_,ABC267,bossdb://lee2022/s21_l56_100nm_4_/s21_l56_100nm_4_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D74,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
s22_WM_100nm_,s22_WM_100nm_,ABC268,bossdb://lee2022/s22_WM_100nm_/s22_WM_100nm_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/6F16B668-3268-4F17-BC83-7C1FEE5147D75,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
